MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT
11,1,5,DL,N365NW,AUS,-2,251,1521,1125,1123,1316,50,29,44,NW,17,0,30.2,Fair,34,35,10
11,1,5,DL,N851DN,ATL,3,154,760,1125,1128,1279,50,29,44,NW,17,0,30.2,Fair,34,35,19
11,1,5,9E,N695CA,CVG,-5,144,589,1135,1130,1279,50,29,44,NW,17,0,30.2,Fair,34,35,21
11,1,5,B6,N746JB,OAK,-1,392,2576,1139,1138,1351,50,29,44,NW,17,0,30.2,Fair,34,35,22
11,1,5,AA,N194UW,CLT,10,137,541,1139,1149,1276,50,29,44,NW,17,0,30.2,Fair,40,24,15
11,1,5,B6,N995JL,MCO,81,176,944,1069,1150,1245,50,29,44,NW,17,0,30.2,Fair,40,24,18
11,1,5,DL,N338DN,MCO,-8,186,944,1165,1157,1351,50,29,44,NW,17,0,30.2,Fair,40,24,13
11,1,5,MQ,N837AE,ORF,-9,92,290,1169,1160,1261,50,29,44,NW,17,0,30.2,Fair,40,24,36
11,1,5,AA,N111ZM,LAX,52,387,2475,1109,1161,1316,49,30,48,NNW,12,0,30.21,Fair,40,24,34
11,1,5,B6,N2002J,FLL,33,188,1069,1130,1163,1318,49,30,48,NNW,12,0,30.21,Fair,40,24,23
11,1,5,DL,N932AT,TPA,-5,186,1005,1168,1163,1354,49,30,48,NNW,12,0,30.21,Fair,40,24,15
11,1,5,DL,N172DN,LAX,-2,390,2475,1165,1163,1375,49,30,48,NNW,12,0,30.21,Fair,40,24,21
11,1,5,DL,N6700,SAN,-4,372,2446,1168,1164,1360,49,30,48,NNW,12,0,30.21,Fair,40,24,19
11,1,5,DL,N362NW,MIA,-1,192,1089,1165,1164,1357,49,30,48,NNW,12,0,30.21,Fair,40,24,17
11,1,5,9E,N691CA,CLE,-4,137,425,1170,1166,1307,49,30,48,NNW,12,0,30.21,Fair,40,24,31
11,1,5,DL,N344NB,MSP,0,202,1029,1169,1169,1311,49,30,48,NNW,12,0,30.21,Fair,40,24,31
11,1,5,B6,N942JB,SFO,-9,409,2586,1180,1171,1409,49,30,48,NNW,12,0,30.21,Fair,40,24,31
11,1,5,B6,N973JT,LAS,-3,353,2248,1176,1173,1349,49,30,48,NNW,12,0,30.21,Fair,40,24,37
11,1,5,B6,N623JB,SLC,-6,327,1990,1182,1176,1389,49,30,48,NNW,12,0,30.21,Fair,40,24,38
11,1,5,DL,N991AT,CLT,-6,156,541,1185,1179,1341,49,30,48,NNW,12,0,30.21,Fair,40,24,14
11,1,5,DL,N914DU,DEN,-4,278,1626,1185,1181,1343,49,30,48,NNW,12,0,30.21,Fair,40,24,40
11,1,5,9E,N918XJ,JAX,-2,174,828,1188,1186,1362,49,30,48,NNW,12,0,30.21,Fair,40,24,32
11,1,5,MQ,N833AE,BNA,-11,164,765,1199,1188,1303,49,30,48,NNW,12,0,30.21,Fair,40,24,19
11,1,5,B6,N618JB,ABQ,-9,307,1826,1200,1191,1387,49,30,48,NNW,12,0,30.21,Fair,40,24,23
11,1,5,DL,N718TW,SFO,-7,403,2586,1205,1198,1428,49,30,48,NNW,12,0,30.21,Fair,40,24,30
11,1,5,OO,N262SY,ORD,0,184,740,1199,1199,1323,49,30,48,NNW,12,0,30.21,Fair,40,24,41
11,1,5,9E,N925XJ,BOS,0,104,187,1199,1199,1303,49,30,48,NNW,12,0,30.21,Fair,40,24,39
11,1,5,AS,N556AS,LAX,-5,390,2475,1205,1200,1415,49,30,48,NNW,12,0,30.21,Fair,25,35,37
11,1,5,DL,N883DN,SJU,-6,240,1598,1215,1209,15,49,30,48,NNW,12,0,30.21,Fair,25,35,34
11,1,5,AA,N107NN,LAX,9,388,2475,1200,1209,1408,49,30,48,NNW,12,0,30.21,Fair,25,35,32
11,1,5,YX,N201JQ,CMH,-5,124,483,1225,1220,1349,49,30,48,NNW,12,0,30.21,Fair,25,35,10
11,1,5,AA,N102NN,LAX,1,385,2475,1230,1231,1435,49,30,48,NNW,12,0,30.21,Fair,25,35,19
11,1,5,B6,N375JB,JAX,6,157,828,1230,1236,1387,49,30,48,NNW,12,0,30.21,Fair,25,35,19
11,1,5,9E,N901XJ,RDU,-1,121,427,1240,1239,1361,49,30,48,NNW,12,0,30.21,Fair,25,35,13
11,1,5,B6,N273JB,SYR,101,76,209,1139,1240,1215,49,30,48,NNW,12,0,30.21,Fair,25,35,18
11,1,5,B6,N958JB,PBI,-2,183,1028,1243,1241,1426,49,30,48,NNW,12,0,30.21,Fair,25,35,22
11,1,5,AA,N819NN,MIA,156,197,1089,1095,1251,1292,47,30,52,NNW,15,0,30.23,Fair,25,35,16
11,1,5,9E,N604LR,PIT,-7,114,340,1260,1253,1374,47,30,52,NNW,15,0,30.23,Fair,25,35,16
11,1,5,B6,N972JT,DEN,39,275,1626,1214,1253,1369,47,30,52,NNW,15,0,30.23,Fair,25,35,17
11,1,5,B6,N821JB,PSE,-3,239,1617,1260,1257,59,47,30,52,NNW,15,0,30.23,Fair,25,35,17
11,1,5,B6,N827JB,PHX,34,343,2153,1226,1260,1389,47,30,52,NNW,15,0,30.23,Fair,34,27,18
11,1,5,DL,N954AT,DCA,0,89,213,1260,1260,1349,47,30,52,NNW,15,0,30.23,Fair,34,27,20
11,1,5,DL,N847DN,LAS,6,351,2248,1255,1261,1426,47,30,52,NNW,15,0,30.23,Fair,34,27,18
11,1,5,B6,N505JB,PDX,0,381,2454,1268,1268,29,47,30,52,NNW,15,0,30.23,Fair,34,27,19
11,1,5,AA,N115NN,SFO,-6,399,2586,1275,1269,54,47,30,52,NNW,15,0,30.23,Fair,34,27,20
11,1,5,DL,N710TW,ATL,-5,158,760,1275,1270,1433,47,30,52,NNW,15,0,30.23,Fair,34,27,12
11,1,5,AA,N171US,PHX,-4,337,2153,1282,1278,1439,47,30,52,NNW,15,0,30.23,Fair,34,27,12
11,1,5,MQ,N853AE,RDU,-9,111,427,1290,1281,1401,47,30,52,NNW,15,0,30.23,Fair,34,27,27
11,1,5,B6,N981JT,LAX,2,376,2475,1280,1282,36,47,30,52,NNW,15,0,30.23,Fair,34,27,16
11,1,5,AA,N833NN,AUS,-7,252,1521,1290,1283,42,47,30,52,NNW,15,0,30.23,Fair,34,27,13
11,1,5,9E,N331PQ,SYR,-5,90,209,1289,1284,1379,47,30,52,NNW,15,0,30.23,Fair,34,27,19
11,1,5,9E,N8688C,IAD,-4,94,228,1289,1285,1383,47,30,52,NNW,15,0,30.23,Fair,34,27,13
11,1,5,B6,N967JT,LAS,-4,347,2248,1290,1286,17,47,30,52,NNW,15,0,30.23,Fair,34,27,18
11,1,5,9E,N8928A,BWI,-1,88,184,1289,1288,1377,47,30,52,NNW,15,0,30.23,Fair,34,27,31
11,1,5,9E,N932XJ,BUF,-1,111,301,1289,1288,1400,47,30,52,NNW,15,0,30.23,Fair,34,27,17
11,1,5,B6,N828JB,AUS,-5,252,1521,1295,1290,47,47,30,52,NNW,15,0,30.23,Fair,34,27,16
11,1,5,B6,N984JB,LAX,115,387,2475,1180,1295,1387,47,30,52,NNW,15,0,30.23,Fair,34,27,14
11,1,5,9E,N600LR,ROC,-2,94,264,1300,1298,1394,47,30,52,NNW,15,0,30.23,Fair,34,27,16
11,1,5,B6,N584JB,TPA,-6,179,1005,1305,1299,44,47,30,52,NNW,15,0,30.23,Fair,34,27,14
11,1,5,9E,N8918B,ORF,10,99,290,1289,1299,1388,47,30,52,NNW,15,0,30.23,Fair,34,27,17
11,1,5,B6,N968JT,SFO,-7,390,2586,1309,1302,79,47,30,52,NNW,15,0,30.23,Fair,34,27,20
11,1,5,B6,N952JB,RSW,-3,191,1074,1310,1307,61,47,30,52,NNW,15,0,30.23,Fair,34,27,16
11,1,5,AA,N103NN,LAX,19,385,2475,1290,1309,55,47,30,52,NNW,15,0,30.23,Fair,34,27,20
11,1,5,9E,N936XJ,PWM,-4,87,273,1325,1321,1412,45,30,56,NNW,9,0,30.23,Fair,21,30,28
11,1,5,9E,N349PQ,BTV,-6,93,266,1335,1329,1428,45,30,56,NNW,9,0,30.23,Fair,21,30,19
11,1,5,B6,N644JB,MCO,24,168,944,1323,1347,51,45,30,56,NNW,9,0,30.23,Fair,21,30,15
11,1,5,B6,N279JB,BUF,-10,83,301,1375,1365,18,45,30,56,NNW,9,0,30.23,Fair,21,30,15
11,1,5,B6,N945JT,LAX,7,374,2475,1360,1367,114,45,30,56,NNW,9,0,30.23,Fair,21,30,15
11,1,5,B6,N187JB,BTV,-4,74,266,1375,1371,9,44,29,55,NNW,12,0,30.24,Fair,21,30,22
11,1,5,AA,N109NN,BOS,-8,82,187,1380,1372,22,44,29,55,NNW,12,0,30.24,Fair,21,30,16
11,1,5,B6,N228JB,ROC,-6,78,264,1380,1374,18,44,29,55,NNW,12,0,30.24,Fair,21,30,13
11,1,5,B6,N247JB,BOS,27,68,187,1375,1402,3,44,29,55,NNW,12,0,30.24,Fair,25,24,16
11,1,5,B6,N274JB,ORH,54,59,150,1370,1424,1429,68,67,96,S,33,47,29.55,Light Rain / Windy,25,24,12
11,1,5,B6,N965JT,SJU,25,228,1598,1400,1425,188,68,67,96,S,33,47,29.55,Light Rain / Windy,25,24,18
11,1,5,B6,N996JL,BQN,-2,223,1576,1439,1437,222,68,67,96,S,33,47,29.55,Light Rain / Windy,25,24,17
11,2,6,B6,N998JE,FLL,-7,181,1069,301,294,482,38,31,76,ENE,3,0,30.25,Fair,1,6,16
11,2,6,B6,N957JB,SJU,9,222,1598,301,310,523,38,31,76,ENE,3,0,30.25,Fair,8,16,15
11,2,6,B6,N554JB,CHS,-7,124,636,324,317,448,38,31,76,ENE,3,0,30.25,Fair,8,16,14
11,2,6,B6,N970JB,MCO,-7,168,944,345,338,513,38,31,76,ENE,3,0,30.25,Fair,8,16,19
11,2,6,DL,N877DN,ATL,-4,136,760,360,356,496,38,32,79,NE,5,0,30.25,Fair,8,16,18
11,2,6,AA,N101NN,LAX,0,373,2475,360,360,553,38,32,79,NE,5,0,30.25,Fair,15,17,15
11,2,6,AA,N960AN,CLT,-5,124,541,390,385,514,38,32,79,NE,5,0,30.25,Fair,15,17,15
11,2,6,AA,N973UY,PHX,-4,336,2153,390,386,546,38,32,79,NE,5,0,30.25,Fair,15,17,20
11,2,6,AA,N932NN,DFW,-6,232,1391,405,399,577,38,32,79,NE,5,0,30.25,Fair,15,17,20
11,2,6,B6,N659JB,MSY,0,204,1182,400,400,544,38,32,79,NE,5,0,30.25,Fair,15,17,16
11,2,6,B6,N638JB,SAV,-10,143,718,419,409,562,38,32,79,NE,5,0,30.25,Fair,15,17,22
11,2,6,DL,N362NB,BOS,-11,80,187,420,409,500,38,32,79,NE,5,0,30.25,Fair,15,17,19
11,2,6,B6,N566JB,ATL,-7,154,760,418,411,572,44,34,68,NNE,6,0,30.26,Fair,15,17,15
11,2,6,AA,N106NN,SFO,-9,386,2586,420,411,626,44,34,68,NNE,6,0,30.26,Fair,15,17,21
11,2,6,B6,N273JB,SYR,-8,73,209,420,412,493,44,34,68,NNE,6,0,30.26,Fair,15,17,16
11,2,6,DL,N185DN,LAX,-2,365,2475,420,418,605,44,34,68,NNE,6,0,30.26,Fair,15,17,16
11,2,6,DL,N177DZ,SLC,-1,319,1990,419,418,618,44,34,68,NNE,6,0,30.26,Fair,15,17,23
11,2,6,DL,N707TW,SEA,-6,370,2422,425,419,615,44,34,68,NNE,6,0,30.26,Fair,15,17,20
11,2,6,B6,N279JB,ROC,-2,84,264,423,421,507,44,34,68,NNE,6,0,30.26,Fair,27,21,28
11,2,6,AS,N423AS,SEA,-7,380,2422,430,423,630,44,34,68,NNE,6,0,30.26,Fair,27,21,24
11,2,6,B6,N298JB,BOS,-3,73,187,427,424,500,44,34,68,NNE,6,0,30.26,Fair,27,21,19
11,2,6,B6,N980JT,LAX,-1,379,2475,425,424,624,44,34,68,NNE,6,0,30.26,Fair,27,21,26
11,2,6,DL,N930AT,MSP,6,189,1029,419,425,548,44,34,68,NNE,6,0,30.26,Fair,27,21,29
11,2,6,B6,N324JB,BUF,60,80,301,365,425,445,44,34,68,NNE,6,0,30.26,Fair,27,21,19
11,2,6,B6,N520JB,RSW,-12,193,1074,449,437,642,44,34,68,NNE,6,0,30.26,Fair,27,21,20
11,2,6,AS,N247AK,PDX,-6,375,2454,445,439,640,44,34,68,NNE,6,0,30.26,Fair,27,21,22
11,2,6,B6,N661JB,TPA,-3,180,1005,447,444,627,44,34,68,NNE,6,0,30.26,Fair,27,21,18
11,2,6,B6,N637JB,JAX,-5,153,828,451,446,604,44,34,68,NNE,6,0,30.26,Fair,27,21,18
11,2,6,B6,N228JB,BTV,-7,75,266,455,448,530,44,34,68,NNE,6,0,30.26,Fair,27,21,19
11,2,6,AS,N433AS,SFO,-8,395,2586,465,457,680,44,34,68,NNE,6,0,30.26,Fair,27,21,23
11,2,6,AS,N926VA,LAX,1,380,2475,460,461,660,44,34,68,NNE,6,0,30.26,Fair,27,21,25
11,2,6,B6,N354JB,ORD,-2,163,740,467,465,570,44,34,68,NNE,6,0,30.26,Fair,27,21,12
11,2,6,DL,N333NB,MSY,-15,187,1182,485,470,612,44,34,68,NNE,6,0,30.26,Fair,27,21,16
11,2,6,AA,N953NN,ORD,-8,166,740,479,471,585,46,33,61,NNE,9,0,30.24,Fair,27,21,33
11,2,6,B6,N274JB,BUF,-9,84,301,480,471,564,46,33,61,NNE,9,0,30.24,Fair,27,21,13
11,2,6,DL,N856DN,DEN,-7,268,1626,480,473,628,46,33,61,NNE,9,0,30.24,Fair,27,21,16
11,2,6,9E,N8688C,ROC,-7,93,264,480,473,573,46,33,61,NNE,9,0,30.24,Fair,27,21,14
11,2,6,AA,N807AW,CLT,-2,129,541,479,477,608,46,33,61,NNE,9,0,30.24,Fair,27,21,17
11,2,6,B6,N587JB,MCO,-2,176,944,480,478,656,46,33,61,NNE,9,0,30.24,Fair,27,21,15
11,2,6,DL,N321NB,FLL,-6,171,1069,485,479,656,46,33,61,NNE,9,0,30.24,Fair,27,21,13
11,2,6,DL,N353DN,MCO,-5,165,944,485,480,650,46,33,61,NNE,9,0,30.24,Fair,47,18,15
11,2,6,MQ,N853AE,ORF,-5,88,290,485,480,573,46,33,61,NNE,9,0,30.24,Fair,47,18,16
11,2,6,DL,N954AT,TPA,-4,170,1005,485,481,655,46,33,61,NNE,9,0,30.24,Fair,47,18,10
11,2,6,DL,N324US,MIA,-4,174,1089,485,481,659,46,33,61,NNE,9,0,30.24,Fair,47,18,29
11,2,6,B6,N806JB,FLL,4,187,1069,480,484,667,46,33,61,NNE,9,0,30.24,Fair,47,18,22
11,2,6,DL,N722TW,SAN,-1,356,2446,485,484,661,46,33,61,NNE,9,0,30.24,Fair,47,18,14
11,2,6,DL,N721TW,SFO,-5,396,2586,490,485,706,46,33,61,NNE,9,0,30.24,Fair,47,18,17
11,2,6,B6,N946JL,LAS,-10,351,2248,495,485,666,46,33,61,NNE,9,0,30.24,Fair,47,18,30
11,2,6,DL,N121DU,JAX,1,158,828,485,486,643,46,33,61,NNE,9,0,30.24,Fair,47,18,15
11,2,6,AA,N543UW,MIA,-4,194,1089,490,486,684,46,33,61,NNE,9,0,30.24,Fair,47,18,17
11,2,6,B6,N187JB,RDU,-2,104,427,488,486,592,46,33,61,NNE,9,0,30.24,Fair,47,18,12
11,2,6,DL,N879DN,SJU,4,233,1598,485,489,718,46,33,61,NNE,9,0,30.24,Fair,47,18,23
11,2,6,DL,N852DN,PDX,-1,367,2454,490,489,677,46,33,61,NNE,9,0,30.24,Fair,47,18,20
11,2,6,DL,N869DN,SJC,-5,383,2569,495,490,698,46,33,61,NNE,9,0,30.24,Fair,47,18,15
11,2,6,9E,N331PQ,BNA,7,155,765,485,492,580,46,33,61,NNE,9,0,30.24,Fair,47,18,18
11,2,6,DL,N116DU,IAH,18,253,1417,480,498,673,46,33,61,NNE,9,0,30.24,Fair,47,18,29
11,2,6,AA,N172AJ,STT,-8,243,1623,509,501,752,46,33,61,NNE,9,0,30.24,Fair,47,18,28
11,2,6,AA,N869NN,DFW,-6,240,1391,509,503,689,46,33,61,NNE,9,0,30.24,Fair,47,18,17
11,2,6,DL,N712TW,LAS,-6,336,2248,510,504,666,46,33,61,NNE,9,0,30.24,Fair,47,18,19
11,2,6,DL,N916DU,ATL,-5,144,760,510,505,654,46,33,61,NNE,9,0,30.24,Fair,47,18,17
11,2,6,9E,N133EV,DCA,-8,82,213,515,507,597,46,33,61,NNE,9,0,30.24,Fair,47,18,17
11,2,6,B6,N658JB,BOS,-7,74,187,515,508,589,46,33,61,NNE,9,0,30.24,Fair,47,18,23
11,2,6,DL,N6708D,STT,-7,231,1623,515,508,746,46,33,61,NNE,9,0,30.24,Fair,47,18,24
11,2,6,9E,N8928A,BWI,-10,82,184,520,510,602,46,33,61,NNE,9,0,30.24,Fair,47,18,19
11,2,6,B6,N821JB,SLC,6,321,1990,505,511,706,46,33,61,NNE,9,0,30.24,Fair,47,18,22
11,2,6,9E,N301PQ,RDU,32,108,427,485,517,593,46,33,61,NNE,9,0,30.24,Fair,47,18,16
11,2,6,9E,N932XJ,CHS,-2,150,636,520,518,670,46,33,61,NNE,9,0,30.24,Fair,47,18,21
11,2,6,9E,N146PQ,IAD,-8,82,228,540,532,622,48,32,54,E,5,0,30.23,Fair,47,18,14
11,2,6,DL,N375NC,AUS,-14,238,1521,555,541,733,48,32,54,E,5,0,30.23,Fair,36,11,32
11,2,6,AA,N113AN,LAX,-11,374,2475,555,544,749,48,32,54,E,5,0,30.23,Fair,36,11,13
11,2,6,9E,N131EV,SAV,-5,139,718,550,545,689,48,32,54,E,5,0,30.23,Fair,36,11,17
11,2,6,B6,N625JB,SJU,-1,232,1598,550,549,782,48,32,54,E,5,0,30.23,Fair,36,11,16
11,2,6,B6,N991JT,SFO,-7,397,2586,562,555,779,48,32,54,E,5,0,30.23,Fair,36,11,16
11,2,6,B6,N644JB,MCO,-5,176,944,560,555,736,48,32,54,E,5,0,30.23,Fair,36,11,20
11,2,6,9E,N600LR,DTW,-4,125,509,562,558,687,48,32,54,E,5,0,30.23,Fair,36,11,16
11,2,6,B6,N524JB,SRQ,-7,184,1041,568,561,752,48,32,54,E,5,0,30.23,Fair,36,11,16
11,2,6,AS,N549AS,SJC,1,390,2569,560,561,770,48,32,54,E,5,0,30.23,Fair,36,11,27
11,2,6,AS,N929VA,SEA,-8,380,2422,570,562,770,48,32,54,E,5,0,30.23,Fair,36,11,36
11,2,6,AS,N487AS,SFO,-7,395,2586,570,563,785,48,32,54,E,5,0,30.23,Fair,36,11,27
11,2,6,B6,N552JB,BOS,-7,70,187,575,568,645,48,32,54,E,5,0,30.23,Fair,36,11,15
11,2,6,9E,N832AY,ORF,-6,80,290,575,569,655,48,32,54,E,5,0,30.23,Fair,36,11,15
11,2,6,YX,N212JQ,CMH,-3,109,483,580,577,689,48,32,54,E,5,0,30.23,Fair,36,11,20
11,2,6,OO,N264SY,ORD,-2,165,740,580,578,685,48,32,54,E,5,0,30.23,Fair,36,11,14
11,2,6,9E,N316PQ,IND,-4,136,665,585,581,721,48,32,54,E,5,0,30.23,Fair,36,11,19
11,2,6,9E,N293PQ,RIC,-10,90,288,597,587,687,48,32,54,E,5,0,30.23,Fair,36,11,16
11,2,6,B6,N2002J,FLL,-3,188,1069,590,587,778,48,32,54,E,5,0,30.23,Fair,36,11,17
11,2,6,DL,N183DN,LAX,-7,360,2475,595,588,775,48,32,54,E,5,0,30.23,Fair,36,11,18
11,2,6,HA,N378HA,HNL,-7,660,4983,600,593,900,49,33,54,SE,6,0,30.21,Partly Cloudy,36,11,17
11,2,6,B6,N992JB,LAX,-7,376,2475,608,601,804,49,33,54,SE,6,0,30.21,Partly Cloudy,14,20,19
11,2,6,B6,N703JB,PBI,-3,180,1028,605,602,785,49,33,54,SE,6,0,30.21,Partly Cloudy,14,20,11
11,2,6,AA,N981AN,PHX,-3,332,2153,655,652,807,51,35,54,CALM,0,0,30.17,Partly Cloudy,14,20,16
11,2,6,AA,N109NN,SFO,-7,382,2586,660,653,862,51,35,54,CALM,0,0,30.17,Partly Cloudy,14,20,22
11,2,6,AA,N107NN,LAX,-7,368,2475,660,653,848,51,35,54,CALM,0,0,30.17,Partly Cloudy,14,20,14
11,2,6,AA,N829NN,MIA,-6,180,1089,660,654,840,51,35,54,CALM,0,0,30.17,Partly Cloudy,14,20,22
11,2,6,9E,N138EV,SYR,-3,72,209,660,657,732,51,35,54,CALM,0,0,30.17,Partly Cloudy,14,20,28
11,2,6,B6,N554JB,MCO,-7,175,944,665,658,840,51,35,54,CALM,0,0,30.17,Partly Cloudy,14,20,22
11,2,6,9E,N691CA,BOS,2,76,187,659,661,735,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,20
11,2,6,B6,N375JB,BUF,65,85,301,599,664,684,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,20
11,2,6,AS,N290AK,LAX,-9,380,2475,690,681,890,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,20
11,2,6,B6,N324JB,PBI,-6,181,1028,689,683,870,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,15
11,2,6,AS,N285AK,SFO,-7,395,2586,690,683,905,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,24
11,2,6,DL,N727TW,SFO,0,388,2586,685,685,893,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,12
11,2,6,DL,N366NW,MSP,5,182,1029,680,685,802,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,15
11,2,6,B6,N965JT,FLL,-3,188,1069,690,687,878,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,18
11,2,6,MQ,N833AE,CLE,63,108,425,629,692,737,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,18
11,2,6,DL,N932AT,CLT,-11,132,541,705,694,837,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,18
11,2,6,DL,N179DN,LAX,-4,361,2475,705,701,886,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,17
11,2,6,DL,N328NB,FLL,-4,175,1069,705,701,880,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,14
11,2,6,OO,N283SY,BUF,2,91,301,700,702,791,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,14
11,2,6,DL,N828DN,SEA,14,379,2422,696,710,895,51,35,54,CALM,0,0,30.17,Partly Cloudy,27,17,18
11,2,6,B6,N274JB,ROC,-10,77,264,725,715,802,51,36,56,SW,6,0,30.14,Partly Cloudy,27,17,24
11,2,6,DL,N822DX,ATL,-2,141,760,719,717,860,51,36,56,SW,6,0,30.14,Partly Cloudy,27,17,31
11,2,6,B6,N228JB,BTV,-9,72,266,730,721,802,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,19
11,2,6,B6,N923JB,LAX,1,373,2475,720,721,913,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,34
11,2,6,9E,N935XJ,RDU,-5,106,427,730,725,836,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,27
11,2,6,9E,N8918B,BTV,-3,78,266,730,727,808,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,33
11,2,6,AA,N669AW,CLT,-8,120,541,738,730,858,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,23
11,2,6,9E,N326PQ,CLE,13,106,425,720,733,826,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,24
11,2,6,AA,N110AN,LAX,-8,369,2475,750,742,939,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,18
11,2,6,AA,N396AN,MIA,-1,185,1089,749,748,934,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,17
11,2,6,YX,N821MD,BOS,-1,76,187,770,769,846,51,36,56,SW,6,0,30.14,Partly Cloudy,22,24,23
11,2,6,DL,N883DN,SJU,49,232,1598,725,774,957,51,38,61,VAR,5,0,30.11,Partly Cloudy,22,24,17
11,2,6,OO,N262SY,ORD,-1,166,740,778,777,884,51,38,61,VAR,5,0,30.11,Partly Cloudy,22,24,17
11,2,6,B6,N187JB,IAH,-6,250,1417,786,780,976,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,13
11,2,6,9E,N146PQ,BUF,-9,84,301,805,796,889,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,21
11,2,6,AA,N830NN,CLT,-6,126,541,811,805,937,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,25
11,2,6,AS,N251AK,LAX,0,380,2475,805,805,1005,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,16
11,2,6,9E,N8688C,IAD,-4,75,228,815,811,890,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,29
11,2,6,AA,N863NN,PHX,2,333,2153,810,812,963,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,27
11,2,6,DL,N924AT,CHS,-4,126,636,825,821,951,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,31
11,2,6,B6,N566JB,FLL,-4,187,1069,826,822,1013,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,26
11,2,6,DL,N371DA,ATL,-6,142,760,829,823,971,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,28
11,2,6,MQ,N623AE,BNA,-14,158,765,840,826,938,51,38,61,VAR,5,0,30.11,Partly Cloudy,20,33,27
11,2,6,B6,N568JB,SJU,1,229,1598,839,840,1068,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,25
11,2,6,B6,N354JB,BOS,4,68,187,853,857,921,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,16
11,2,6,AA,N108NN,LAX,-7,373,2475,870,863,1063,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,16
11,2,6,B6,N943JT,LAX,-5,375,2475,869,864,1064,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,12
11,2,6,B6,N516JB,TPA,9,179,1005,856,865,1035,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,15
11,2,6,B6,N637JB,CHS,15,131,636,856,871,987,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,12
11,2,6,B6,N659JB,PBI,7,180,1028,869,876,1049,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,16
11,2,6,9E,N582CA,SAV,-8,139,718,895,887,1034,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,40
11,2,6,9E,N131EV,RDU,-11,124,427,899,888,1023,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,19
11,2,6,9E,N932XJ,CMH,-6,115,483,895,889,1010,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,14
11,2,6,DL,N847DN,LAS,-6,341,2248,895,889,1056,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,19
11,2,6,DL,N861DN,DEN,-6,264,1626,895,889,1039,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,14
11,2,6,9E,N138EV,PIT,-5,114,340,895,890,1009,51,39,63,SSE,6,0,30.09,Partly Cloudy,25,38,35
11,2,6,B6,N279JB,SAV,6,141,718,888,894,1029,50,39,66,S,5,0,30.08,Partly Cloudy,25,38,15
11,2,6,9E,N918XJ,DCA,-4,93,213,899,895,992,50,39,66,S,5,0,30.08,Partly Cloudy,25,38,29
11,2,6,B6,N520JB,FLL,0,191,1069,900,900,1091,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,11
